Current Price,Original Price,Rating,Number OF Ratings,Battery Life (Days),Display Size,Weight,Discount Price,amazfit,ambrane,boat,crossbeats,dizo,fire-boltt,fitbit,fossil,gizmore,hammer,honor,huawei,noise,pebble,zebronics,Circle,Rectangle,Square,Beige,Black,Blue,Brown,Burgundy,Charcoal,Deep Wine,Green,Grey,Midnight,Orange,Pink,Purple,Red,Rose Gold,White,Fabric,Fluoroelastomer,Leather,Metal,Other,Plastic,Rubber,Silicon,Stainless Steel,Synthetic,Thermo Plastic Polyurethene
0.009366601580794146,0.045713199818414076,0.625,0.00036502893581143837,0.788235294117647,0.026726057906458798,0.40909090909090906,0.7283715876278206,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.004323046883443451,0.024598557869954914,0.75,0.05282097914974101,0.3411764705882353,0.035634743875278395,0.40909090909090906,0.7872244103111428,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.012969140650330354,0.045713199818414076,0.7749999999999999,0.00947298543599153,0.788235294117647,0.035634743875278395,0.40909090909090906,0.7510072886740313,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.005764062511257936,0.06673282587810517,0.7,0.03508638748952157,0.3411764705882353,0.035634743875278395,0.40909090909090906,0.6156005251220522,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,0.056175504903875594,0.75,0.044853334280901075,0.3411764705882353,0.026726057906458798,0.7727272727272726,0.6246548055140455,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.004323046883443451,0.056175504903875594,0.725,0.004732454787289887,0.3411764705882353,0.0378619153674833,0.40909090909090906,0.651817646758204,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.005764062511257936,0.06673282587810517,0.7,0.03508638748952157,0.3411764705882353,0.035634743875278395,0.40909090909090906,0.6156005251220522,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,0.056175504903875594,0.75,0.044853334280901075,0.3411764705882353,0.026726057906458798,0.7727272727272726,0.6246548055140455,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.00360253906953621,0.056175504903875594,0.725,0.03795170311841313,0.3411764705882353,0.035634743875278395,0.40909090909090906,0.6472905065666665,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.004323046883443451,0.035155878844184495,0.7749999999999999,0.02245089472468581,0.3411764705882353,0.035634743875278395,0.40909090909090906,0.74195300825684,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,0.056175504903875594,0.75,0.044853334280901075,0.3411764705882353,0.026726057906458798,0.7727272727272726,0.6246548055140455,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.001801269534768106,0.04561818392964601,0.725,0.0063686243093119535,0.788235294117647,0.035634743875278395,0.40909090909090906,0.6812440581080003,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.005043554697350693,0.05099186030552886,0.675,0.0005281613363289395,0.3411764705882353,0.035634743875278395,0.40909090909090906,0.6785730453693588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0742123048324459,0.18295837248339858,0.725,0.0006541447743523563,0.5529411764705883,0.028953229398663696,0.40909090909090906,0.5472859794233849,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.007205078139072419,0.002100906873871683,0.7749999999999999,0.0002907310108232695,0.12941176470588234,0.0311804008908686,0.0,0.901806328922844,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0742123048324459,0.08555652917515649,0.8,3.068827336467845e-05,0.5529411764705883,0.028953229398663696,0.40909090909090906,0.9649599348112559,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.012969140650330354,0.08794248371533239,0.825,0.0010870109460225576,0.5529411764705883,0.0378619153674833,0.13636363636363635,0.569921680433958,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.05619960948476486,0.14072908858648028,0.8500000000000001,0.012583807251800513,0.788235294117647,0.028953229398663696,0.40909090909090906,0.615193082522332,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.03458437506754761,0.14072908858648028,0.825,0.0016070964209397396,0.3411764705882353,0.028953229398663696,0.13636363636363635,0.4793788762942645,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.05619960948476486,0.06127469093442848,0.7749999999999999,0.0005200854749171821,0.0,0.028953229398663696,0.9999999999999999,0.9559056543764177,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.006679107434920133,0.045713199818414076,0.675,2.745792879997545e-05,0.3411764705882353,0.04008908685968819,0.13636363636363635,0.7114853546613611,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.006679107434920133,0.045713199818414076,0.675,2.745792879997545e-05,0.3411764705882353,0.04008908685968819,0.13636363636363635,0.7114853546613611,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.006679107434920133,0.045713199818414076,0.675,2.745792879997545e-05,0.3411764705882353,0.04008908685968819,0.13636363636363635,0.7114853546613611,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0007205078139072424,0.08794248371533239,0.8,0.04164398695586865,0.3411764705882353,0.035634743875278395,0.40909090909090906,0.4929602969347013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.004323046883443451,0.08794248371533239,0.8,0.053969366642492925,0.3411764705882353,0.026726057906458798,0.7727272727272726,0.5155959979638944,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.004323046883443451,0.035155878844184495,0.7749999999999999,0.02245089472468581,0.3411764705882353,0.035634743875278395,0.40909090909090906,0.74195300825684,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.002882031255628968,0.045713199818414076,0.825,5.8146202164653896e-05,0.5529411764705883,0.035634743875278395,0.9999999999999999,0.6876273257935264,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.015130664092052078,0.045713199818414076,0.75,0.0001631324005175012,0.3411764705882353,0.026726057906458798,0.9999999999999999,0.7645887092854627,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.015130664092052078,0.045713199818414076,0.75,0.0001631324005175012,0.5529411764705883,0.026726057906458798,0.9999999999999999,0.7645887092854627,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.005764062511257936,0.06682784176687323,0.7749999999999999,0.05331845221270527,0.3411764705882353,0.035634743875278395,0.40909090909090906,0.6151930824993931,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.004323046883443451,0.024598557869954914,0.75,0.05282097914974101,0.3411764705882353,0.035634743875278395,0.40909090909090906,0.7872244103111428,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.012969140650330354,0.056270520792643657,0.7,0.005753243669736033,0.3411764705882353,0.0378619153674833,0.9999999999999999,0.705735886623228,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.023776757858938985,0.06154918127975844,0.65,0.00015021102225868922,0.5529411764705883,0.026726057906458798,0.40909090909090906,0.7510072886827778,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0223357422311245,0.06154918127975844,0.65,8.721930324698084e-05,0.788235294117647,0.022271714922049,0.40909090909090906,0.7419530082698556,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.020174218789402773,0.10905712566379153,0.725,0.0062264891484650215,0.1341176470588235,0.04008908685968819,0.13636363636363635,0.5246502783492645,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.020174218789402773,0.06682784176687323,0.725,0.0062264891484650215,0.1341176470588235,0.04008908685968819,0.13636363636363635,0.705735886613816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.009366601580794146,0.08794248371533239,0.7749999999999999,0.004150992765643347,0.3411764705882353,0.042316258351893093,0.9999999999999999,0.5472859794047649,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.004323046883443451,0.035155878844184495,0.65,0.000831813725411021,0.788235294117647,0.0378619153674833,0.9999999999999999,0.74195300825684,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.01657167971986656,0.10377846517667677,0.8,8.237378639992634e-05,0.0,0.0378619153674833,0.7727272727272726,0.524650278358038,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0007205078139072424,0.06682784176687323,0.8,0.04164398695586865,0.3411764705882353,0.035634743875278395,0.40909090909090906,0.5835031010466705,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.009366601580794146,0.10905712566379153,0.7749999999999999,0.0032125776695971276,0.3411764705882353,0.04008908685968819,0.9999999999999999,0.45674317528051794,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.004323046883443451,0.08794248371533239,0.8,0.053969366642492925,0.3411764705882353,0.026726057906458798,0.7727272727272726,0.5155959979638944,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.009366601580794146,0.08794248371533239,0.8,0.03763512935107224,0.12941176470588234,0.0378619153674833,0.7727272727272726,0.5472859794047649,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.009366601580794146,0.08794248371533239,0.8,0.03763512935107224,0.12941176470588234,0.0378619153674833,0.7727272727272726,0.5472859794047649,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.004287021492748089,0.06682784176687323,0.7749999999999999,0.05331845221270527,0.3411764705882353,0.035634743875278395,0.40909090909090906,0.6059124450866273,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.009366601580794146,0.18295837248339858,0.8,1.615172282351497e-05,0.12941176470588234,0.04008908685968819,0.9999999999999999,0.13984336088584792,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.009366601580794146,0.10905712566379153,0.7749999999999999,0.0032125776695971276,0.3411764705882353,0.04008908685968819,0.9999999999999999,0.45674317528051794,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0014410156278144848,0.10905712566379153,0.7749999999999999,0.0024518315246095726,0.3411764705882353,0.0378619153674833,0.9999999999999999,0.4069446330119967,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.005043554697350693,0.0773851627411028,0.75,0.02510300761230697,0.3411764705882353,0.026726057906458798,0.7727272727272726,0.5653945402075615,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.005764062511257936,0.06682784176687323,0.7749999999999999,0.05331845221270527,0.3411764705882353,0.035634743875278395,0.40909090909090906,0.6151930824993931,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0007205078139072424,0.024598557869954914,0.8,0.04432678811685449,0.9999999999999999,0.035634743875278395,0.40909090909090906,0.7645887092845437,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0021615234417217254,0.035155878844184495,0.6,0.000812431658022803,0.3411764705882353,0.0378619153674833,0.40909090909090906,0.7283715876394192,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.002882031255628968,0.035155878844184495,0.825,0.007101912525499533,0.9999999999999999,0.035634743875278395,0.40909090909090906,0.7328987278452261,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.020174218789402773,0.056270520792643657,0.8500000000000001,0.020137968016358466,0.9999999999999999,0.028953229398663696,0.40909090909090906,0.7510072886701651,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.012969140650330354,0.06682784176687323,0.825,0.0189847350067595,0.9999999999999999,0.0378619153674833,0.40909090909090906,0.6604644845384982,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.012969140650330354,0.045713199818414076,0.825,0.021170063104781072,0.9999999999999999,0.035634743875278395,0.40909090909090906,0.7510072886740313,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.009366601580794146,0.056270520792643657,0.825,0.0063686243093119535,0.9999999999999999,0.04008908685968819,0.40909090909090906,0.6831001855839166,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.012969140650330354,0.0773851627411028,0.7749999999999999,0.037053667329425694,0.9999999999999999,0.026726057906458798,0.40909090909090906,0.6151930824807095,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.018733203161588288,0.045713199818414076,0.8,0.009695879210956037,0.9999999999999999,0.0378619153674833,0.40909090909090906,0.7872244103045151,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.004323046883443451,0.045713199818414076,0.8,0.05249955986555306,0.9999999999999999,0.0311804008908686,0.40909090909090906,0.6966816062011474,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.0021615234417217254,0.024598557869954914,0.75,0.010719898437966887,0.9999999999999999,0.026726057906458798,0.40909090909090906,0.7736429896915625,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.004323046883443451,0.045713199818414076,0.7749999999999999,0.005661178849641998,0.9999999999999999,0.0378619153674833,0.40909090909090906,0.6966816062011474,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.004323046883443451,0.024598557869954914,0.8,0.009640963353356086,0.9999999999999999,0.035634743875278395,0.40909090909090906,0.7872244103111428,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.009366601580794146,0.07729014685233473,0.8,0.004671078240560529,0.9999999999999999,0.04008908685968819,0.40909090909090906,0.5929648240956885,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.015130664092052078,0.08583101952048647,0.7749999999999999,0.021417184463980853,0.9999999999999999,0.0378619153674833,0.40909090909090906,0.5925573814462514,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0007205078139072424,0.056175504903875594,0.725,0.028192832188445382,0.9999999999999999,0.035634743875278395,0.40909090909090906,0.6291819457372275,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.005764062511257936,0.0773851627411028,0.725,0.010446934322249484,0.9999999999999999,0.0378619153674833,0.40909090909090906,0.569921680447544,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.009366601580794146,0.06673282587810517,0.75,0.013208878925070543,0.9999999999999999,0.0378619153674833,0.40909090909090906,0.6382362261228829,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.020174218789402773,0.056175504903875594,0.8,0.0010127130210343886,0.9999999999999999,0.0378619153674833,0.40909090909090906,0.7514147312884737,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.01152812502251587,0.04561818392964601,0.725,0.0038844893390553507,0.9999999999999999,0.03340757238307349,0.40909090909090906,0.7423604508751123,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.005764062511257936,0.056175504903875594,0.725,0.019422446695276752,0.9999999999999999,0.0311804008908686,0.40909090909090906,0.6608719271729234,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.007925585952979661,0.056175504903875594,0.725,0.026932997808211213,0.9999999999999999,0.035634743875278395,0.40909090909090906,0.6744533477791803,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
